SA2_CODE21,LST_slope,LST_p,LST_trend,NDVI_slope,NDVI_p,NDVI_trend,NDBI_slope,NDBI_p,NDBI_trend
210051544,-0.05007791651595781,0.5283124685330474,no trend,0.0034381869355088785,0.008312365597504368,increasing,-0.0033677955114936016,0.0009910666009620428,decreasing
210051545,-0.09528308519868697,0.16822084690819583,no trend,0.006176702588089391,9.608161668706039e-05,increasing,-0.007472411831811564,3.141766240499777e-07,decreasing
211011251,0.07457404152386665,0.10707235212149269,no trend,0.0012963580271561385,0.11763382782129739,no trend,-0.0005342517580907032,0.4690632682744802,no trend
211011254,0.02406066299302114,0.6238124360692694,no trend,0.002718501590270561,0.052566837375503495,no trend,-0.0025778930261304255,0.012455077396482883,decreasing
211011255,-0.03871220436589476,0.5911541483740381,no trend,0.004658531211928985,0.005448604576648863,increasing,-0.004578613302122216,0.016147623299816338,decreasing
211011256,0.03929355380481318,0.41368622699316804,no trend,0.003269690546531939,0.0016164569904013604,increasing,-0.001804211541953934,0.023486186933639575,decreasing
211011257,0.012720766604114274,0.7972523796379414,no trend,0.00628697153049833,5.3357947806809136e-05,increasing,-0.005173607463787535,5.258060130852726e-06,decreasing
211011258,0.038094003991007375,0.5283124685330474,no trend,0.004272076709847869,0.0018950157955626157,increasing,-0.0033621372181915025,0.0022170615811702987,decreasing
211011259,0.03410104686127242,0.4690632682744802,no trend,0.0029504408988836345,0.01833157496099891,increasing,-0.0023213687261438,0.016147623299816338,decreasing
211011260,0.023087468105157112,0.7972523796379414,no trend,0.003411075137472636,0.010906151033361455,increasing,-0.0026711556349701265,0.009530847381806318,decreasing
211011446,0.07094115307859775,0.23361300135229124,no trend,0.0017240362455199884,0.058523973520625105,no trend,-0.0008607708145577523,0.387514377839314,no trend
211011447,0.07289104452379004,0.2157852878709825,no trend,0.0026853121918930566,0.016147623299816338,increasing,-0.00048597500460266334,0.4690632682744802,no trend
211011448,0.036786813763680315,0.5283124685330474,no trend,0.003428789007172692,0.0016164569904013604,increasing,-0.0023184369838668488,0.005448604576648863,decreasing
211011449,-0.008494428414657168,0.8701367570919354,no trend,0.004273857360511581,0.0009910666009620428,increasing,-0.0025763856265689777,0.029854753709825932,decreasing
211021261,0.024803965303065466,0.6238124360692694,no trend,0.003459214717986341,0.004714044997715217,increasing,-0.0028388709120602306,0.023486186933639575,decreasing
211021262,-0.026866782580499425,0.69134204811853,no trend,0.004538633253134071,0.004714044997715217,increasing,-0.004014063837497396,0.016147623299816338,decreasing
211031263,0.0987460247686551,0.2157852878709825,no trend,0.002568945339873169,0.023486186933639575,increasing,-0.0019824915291601544,0.047125304183912364,decreasing
211031265,0.012889041507002846,0.9070384808036946,no trend,0.004128452337407254,0.0003524968313242116,increasing,-0.0028785807117037293,0.0025885719761729042,decreasing
211031266,0.06782449901787757,0.23361300135229124,no trend,0.0019158652967334907,0.10707235212149269,no trend,-0.0010148449117846747,0.18311229220036362,no trend
211031267,0.10685268537678144,0.07212432275983494,no trend,0.0013691675978904716,0.1289960116674873,no trend,-0.00033907625103992003,0.5593049468922573,no trend
211031268,0.07035969429486934,0.19895893109240226,no trend,0.002812429020281824,0.007235176109436026,increasing,-0.0016059323242479128,0.058523973520625105,no trend
211031450,0.09076779811847369,0.1411929728237964,no trend,0.0020592982090906478,0.03765485026971738,increasing,-0.001229903305410225,0.18311229220036362,no trend
211031451,0.09643460523365713,0.08821070970409317,no trend,0.0011812545326337041,0.23361300135229124,no trend,-0.0007472778617951994,0.3382878549727657,no trend
211031452,0.12061170159215706,0.052566837375503495,no trend,0.00080390393616646,0.498219385345291,no trend,-0.000742923734978264,0.44087649866088374,no trend
211041269,0.006201259805756365,0.8335157043083457,no trend,0.002218921974084666,0.008312365597504368,increasing,-0.0015366546887917592,0.026505643985675675,decreasing
211041270,0.06034513304006206,0.4690632682744802,no trend,0.0011141971831121421,0.1289960116674873,no trend,-0.0003950596997704036,0.5283124685330474,no trend
211041271,0.05217355801806002,0.41368622699316804,no trend,0.0009952359953472427,0.18311229220036362,no trend,-0.00028977013823415477,0.7972523796379414,no trend
211041272,0.02900451910034274,0.7972523796379414,no trend,0.0019173440193359585,0.047125304183912364,increasing,-0.0009749693575801545,0.3623776993195864,no trend
211041273,-0.019479961026259394,0.7260951618325295,no trend,0.0026266373856635742,0.00628497005627171,increasing,-0.002191164089162749,0.014195743882660095,decreasing
211051274,-0.06409501425380218,0.29327072669776233,no trend,0.0035841808010513574,0.0016164569904013604,increasing,-0.002854012004258004,0.020769866768182377,decreasing
211051275,-0.0033286431979881064,0.9813671252686653,no trend,0.004499779372259719,0.06503135683341554,no trend,-0.0035185583985977925,0.08821070970409317,no trend
211051276,0.005181369220281232,0.8701367570919354,no trend,0.003479938045959683,0.005448604576648863,increasing,-0.002510213173828765,0.06503135683341554,no trend
211051277,0.0679012010651828,0.23361300135229124,no trend,0.0017142966053474342,0.029854753709825932,increasing,-0.0010289234511061545,0.23361300135229124,no trend
211051278,-0.0268486739149739,0.7972523796379414,no trend,0.004845823882875225,0.016147623299816338,increasing,-0.0035343650094445006,0.08821070970409317,no trend
211051279,0.03364136027771078,0.6572273920607943,no trend,0.004147986411375151,0.010906151033361455,increasing,-0.0031147268917536093,0.052566837375503495,no trend
211051280,0.013317331930681638,0.9012978441563575,no trend,0.003566543177938276,0.0011565816777279192,increasing,-0.0017897021973213214,0.08698814891833662,no trend
211051281,0.05817337067395865,0.2723427122311102,no trend,0.002253221436508153,0.012455077396482883,increasing,-0.0015227467948672126,0.06503135683341554,no trend
211051282,-0.00374993587614182,0.9813671252686653,no trend,0.002952020910409977,0.0022170615811702987,increasing,-0.000639223535044923,0.387514377839314,no trend
211051283,0.011816235410023569,0.8621556082271453,no trend,0.00417467491920733,0.0019316135357636544,increasing,-0.002673015215771623,0.006857630965628081,decreasing
211051284,-0.015872093633881406,0.7972523796379414,no trend,0.0025461277101875486,0.007235176109436026,increasing,-0.0009014614881064052,0.23361300135229124,no trend
211051285,-0.009840429316362954,1.0,no trend,0.0042008212205854045,0.016147623299816338,increasing,-0.0037814077565865396,0.06503135683341554,no trend
211051286,-0.017786142476767398,0.8335157043083457,no trend,0.003024932095385846,0.0035073847992901364,increasing,-0.002095463973701133,0.010906151033361455,decreasing
212011289,-0.02446654382824828,0.69134204811853,no trend,0.003760792352056441,0.0022170615811702987,increasing,-0.002483482258077868,0.03356141170311466,decreasing
212011546,0.03106031730998347,0.7260951618325295,no trend,0.0028805674323210176,0.06503135683341554,no trend,-0.004192252373381729,0.00628497005627171,decreasing
212011547,-0.07380120734800336,0.498219385345291,no trend,0.0036465286671242235,0.06503135683341554,no trend,-0.0038583626558479685,0.10707235212149269,no trend
212011548,-0.0670039731226435,0.44087649866088374,no trend,0.004692513853564367,0.026505643985675675,increasing,-0.004027684880402922,0.058523973520625105,no trend
212011549,0.017292337846790556,0.944141999801307,no trend,0.002860574329319139,0.058523973520625105,no trend,-0.004095799083030092,0.09727654970369648,no trend
212011550,0.011068530957763336,0.9070384808036946,no trend,0.0032155391837242068,0.03356141170311466,increasing,-0.0034837803405674294,0.08821070970409317,no trend
212011551,-0.0834635261038093,0.3382878549727657,no trend,0.0029804704764993008,0.08821070970409317,no trend,-0.004185619390611827,0.042165578463101205,decreasing
212011552,-0.03682386865486084,0.7972523796379414,no trend,0.002494600875652939,0.09727654970369648,no trend,-0.005464405032406338,0.0018950157955626157,decreasing
212021293,0.004022799155194981,0.944141999801307,no trend,0.0051143710041217875,0.00020446098532356238,increasing,-0.004961597162620583,0.00042093182771774096,decreasing
212021295,0.009579739898786067,0.9070384808036946,no trend,0.0029578631300205744,0.0018950157955626157,increasing,-0.003123398218949974,0.0009910666009620428,decreasing
212021297,0.056340775069525686,0.3623776993195864,no trend,0.00221661499717897,0.01833157496099891,increasing,-0.0025157947998282392,0.001168988918142766,decreasing
212021299,-0.07330432691049404,0.4690632682744802,no trend,0.0058414674070387095,0.001168988918142766,increasing,-0.00543783838110426,0.0035073847992901364,decreasing
212021453,-0.01547053083694827,0.7260951618325295,no trend,0.0048156482491427495,0.0025885719761729042,increasing,-0.004640689867902415,0.0022170615811702987,decreasing
212021454,0.02564759889008027,0.69134204811853,no trend,0.004237341555845523,0.00016981157303574967,increasing,-0.003489637177019406,7.913997769493086e-05,decreasing
212021455,0.047221528634702345,0.44087649866088374,no trend,0.006573033599368495,6.5593184299661544e-06,increasing,-0.004014685956649636,7.913997769493086e-05,decreasing
212021456,0.05039180888755781,0.4690632682744802,no trend,0.005025646670481488,9.608161668706039e-05,increasing,-0.003627678644342919,0.0002456719267813767,decreasing
212021553,0.011886222934593103,0.8335157043083457,no trend,0.00241166629595817,0.16822084690819583,no trend,-0.00439770314643676,0.0005965451621383622,decreasing
212021554,0.017230706921103428,0.9070384808036946,no trend,0.0036574383686638506,0.004070304881397702,increasing,-0.006134101433131229,3.357563338024505e-06,decreasing
212031300,-0.011714492398440276,0.69134204811853,no trend,0.0035320759608424178,0.0035073847992901364,increasing,-0.0034941424296073033,0.0008385067770961818,decreasing
212031303,-0.05222352939210821,0.387514377839314,no trend,0.004264895347659727,0.012455077396482883,increasing,-0.003360211663612775,0.026505643985675675,decreasing
212031304,-0.06890650680442523,0.3382878549727657,no trend,0.0015022557094688527,0.2524605042504313,no trend,-0.004824203098470062,0.004070304881397702,decreasing
212031306,0.028538222734192403,0.7260951618325295,no trend,0.0012159178423034349,0.3382878549727657,no trend,-0.005896851792892402,4.206112753202262e-06,decreasing
212031308,-0.056280070710087574,0.498219385345291,no trend,0.005096446406857755,0.0022170615811702987,increasing,-0.0038899628820961733,0.016147623299816338,decreasing
212031457,-0.054322994732178366,0.4690632682744802,no trend,0.007256331440335341,4.206112753202262e-06,increasing,-0.007055042039406965,2.450469624992735e-07,decreasing
212031458,-0.035786775973672746,0.5911541483740381,no trend,0.006701442792112523,2.3656555304452098e-05,increasing,-0.006593177218162878,4.206112753202262e-06,decreasing
212031555,-0.046377262480122194,0.6572273920607943,no trend,-0.001598749954323311,0.3623776993195864,no trend,-0.0031642310836281708,0.052566837375503495,no trend
212031556,-0.07806112749405963,0.69134204811853,no trend,-1.1202669233763665e-06,1.0,no trend,-0.0030101624870980783,0.058523973520625105,no trend
212031557,-0.005343498533164086,0.9813671252686653,no trend,0.0019745426966392044,0.3623776993195864,no trend,-0.004708934238253355,0.0005965451621383622,decreasing
212031558,0.04788792604026404,0.7260951618325295,no trend,0.0002627103062313427,0.8701367570919354,no trend,-0.003985889226876836,0.020769866768182377,decreasing
212031559,0.011345803809858168,0.9070384808036946,no trend,0.00018784229037053672,0.9070384808036946,no trend,-0.005004536445467585,0.00020446098532356238,decreasing
212031560,-0.038349841294062076,0.6238124360692694,no trend,0.005063645246210931,1.9203218714070047e-05,increasing,-0.004269823231308586,2.3656555304452098e-05,decreasing
212031561,0.013225101146363008,0.944141999801307,no trend,0.006696778178776152,8.16546668325202e-06,increasing,-0.0047554110431067675,0.00011640806991186636,decreasing
212031562,0.02819367921843622,0.6572273920607943,no trend,0.004348918118859346,0.00020446098532356238,increasing,-0.0035336827220888945,0.00042093182771774096,decreasing
212041309,0.07518392248992815,0.07212432275983494,no trend,0.002923824539413175,0.0013760379927676425,increasing,-0.0006254159270003292,0.41368622699316804,no trend
212041310,0.061301501999919975,0.2524605042504313,no trend,0.0029602092997453805,0.0018950157955626157,increasing,-0.0018385026700706653,0.012455077396482883,decreasing
212041312,0.023295181892855038,0.5593049468922573,no trend,0.0034178930091532302,0.00628497005627171,increasing,-0.002523021283053469,0.005448604576648863,decreasing
212041313,0.02110202926384276,0.69134204811853,no trend,0.004056655855767789,0.00029458014258532117,increasing,-0.00343212698495426,0.0018950157955626157,decreasing
212041316,0.04541445613979937,0.4690632682744802,no trend,0.0026558375977480883,0.008312365597504368,increasing,-0.0017548566275654635,0.010906151033361455,decreasing
212041317,0.06458586537976356,0.3382878549727657,no trend,0.001574877447556771,0.052566837375503495,no trend,-0.0015193812228741278,0.058523973520625105,no trend
212041318,0.04053410083253972,0.6238124360692694,no trend,0.00218953250489263,0.01833157496099891,increasing,-0.0016641476593505212,0.07212432275983494,no trend
212041459,0.07569845358748395,0.29327072669776233,no trend,0.001271860893671345,0.2524605042504313,no trend,-0.0011440917625129157,0.10707235212149269,no trend
212041460,0.054975154650545886,0.498219385345291,no trend,0.0010211662428847384,0.2157852878709825,no trend,-0.0005508209475754148,0.41368622699316804,no trend
212041563,0.026896139806891105,0.69134204811853,no trend,0.0027507132473019212,0.0008385067770961818,increasing,-0.002046588094617571,0.0025885719761729042,decreasing
212041564,-0.04569687297292831,0.387514377839314,no trend,0.0006296461872996713,0.4690632682744802,no trend,-0.00266402425350177,0.008312365597504368,decreasing
212041565,0.0397809251964543,0.498219385345291,no trend,0.0022951683733356903,0.020769866768182377,increasing,-0.0013624215606669703,0.052566837375503495,no trend
212041566,-0.11243283531372256,0.1411929728237964,no trend,0.004512958188849344,0.0022170615811702987,increasing,-0.006404925383039382,0.00020446098532356238,decreasing
212051319,-0.014235563741189412,0.7260951618325295,no trend,0.002103261526194896,0.01833157496099891,increasing,-0.0019498471915962965,0.009530847381806318,decreasing
212051321,0.02604912606154523,0.7614215361463608,no trend,0.0019681618382994186,0.01833157496099891,increasing,-0.0011453106768595385,0.06503135683341554,no trend
212051322,0.015991401064896084,0.7260951618325295,no trend,0.0023759213970469045,0.007235176109436026,increasing,-0.0014042369670432835,0.01833157496099891,decreasing
212051323,0.0011651908189031464,0.9070384808036946,no trend,0.0014675957528410563,0.03765485026971738,increasing,-0.001180696832892036,0.052566837375503495,no trend
212051324,-0.012509876386694683,0.8701367570919354,no trend,0.0019147178084735813,0.029854753709825932,increasing,-0.0014558127654094382,0.026505643985675675,decreasing
212051325,0.018904114459441068,0.7614215361463608,no trend,0.0028213811755885033,0.010906151033361455,increasing,-0.002105743002270045,0.009530847381806318,decreasing
212051326,-0.008996701996195533,0.8701367570919354,no trend,0.0019837319990982857,0.014195743882660095,increasing,-0.0011805524786000143,0.11763382782129739,no trend
212051327,-0.013526229029107679,0.8701367570919354,no trend,0.0029253744622583936,0.0030162106167233027,increasing,-0.0020401413812312407,0.007235176109436026,decreasing
212051567,0.009605930887530454,0.8335157043083457,no trend,0.0019850912851644307,0.016147623299816338,increasing,-0.0014608444387528424,0.042165578463101205,decreasing
212051568,0.012981741792076458,0.69134204811853,no trend,0.0011467391722884885,0.058523973520625105,no trend,-0.000949027221172829,0.10707235212149269,no trend
213011328,-0.04826774993276688,0.5911541483740381,no trend,0.004760214347091337,0.0022170615811702987,increasing,-0.003396391209729653,0.001168988918142766,decreasing
213011329,-0.09583183887368268,0.1542575118326619,no trend,0.008293906173690142,4.206112753202262e-06,increasing,-0.005234686396301067,6.537972045972396e-07,decreasing
213011331,-0.07056569735955422,0.3382878549727657,no trend,0.005978400230356572,0.00011640806991186636,increasing,-0.0026761248341640015,0.0016164569904013604,decreasing
213011332,-0.04269617117911295,0.5593049468922573,no trend,0.005530960315475019,0.0007079791172892591,increasing,-0.004115779584168462,0.0009910666009620428,decreasing
213011333,-0.09889127441183766,0.2723427122311102,no trend,0.004423844802380794,0.0025885719761729042,increasing,-0.0025485326640021237,0.004070304881397702,decreasing
213011334,-0.040161128820570255,0.7260951618325295,no trend,0.0036278955183228654,0.0035073847992901364,increasing,-0.0019395392360240368,0.029854753709825932,decreasing
213011335,-0.05998932057239349,0.5911541483740381,no trend,0.003942897648692049,0.0025885719761729042,increasing,-0.002718016721943146,0.0022170615811702987,decreasing
213011336,-0.05092042614001799,0.44087649866088374,no trend,0.004194147996845069,0.0016164569904013604,increasing,-0.0019454702441088793,0.012455077396482883,decreasing
213011337,-0.027436395883651286,0.7260951618325295,no trend,0.003609757787227456,0.004070304881397702,increasing,-0.0026512940364879336,0.001168988918142766,decreasing
213011338,-0.048043044892912584,0.4690632682744802,no trend,0.0035876333908519535,0.004714044997715217,increasing,-0.0027471640198607175,0.0009910666009620428,decreasing
213011339,-0.07213708026460278,0.44087649866088374,no trend,0.006062901772777738,5.3357947806809136e-05,increasing,-0.00334325055962046,0.0003524968313242116,decreasing
213011340,-0.09983698185080865,0.18311229220036362,no trend,0.006880293973347034,0.00016981157303574967,increasing,-0.004631315144599146,0.0008385067770961818,decreasing
213011569,-0.07198059025290983,0.41368622699316804,no trend,0.005465898127896808,0.0007079791172892591,increasing,-0.004137108822467765,5.3357947806809136e-05,decreasing
213011570,-0.1148055450545448,0.09727654970369648,no trend,0.002707539246556524,0.08821070970409317,no trend,-0.006342685952804939,6.537972045972396e-07,decreasing
213021341,-0.04691685787697808,0.3623776993195864,no trend,0.0034976625766351454,0.0008385067770961818,increasing,-0.003456953227605898,0.00014074245671946706,decreasing
213021342,-0.02128501945595536,0.5593049468922573,no trend,0.005457777287091847,3.567683545258049e-05,increasing,-0.003510960899940448,0.0003524968313242116,decreasing
213021343,-0.015863263806818212,0.9070384808036946,no trend,0.001932886285884462,0.03765485026971738,increasing,-0.0024427987923802746,0.0007079791172892591,decreasing
213021344,-0.0028477632493435173,0.944141999801307,no trend,0.002347123638087716,0.008312365597504368,increasing,-0.0015595630822955492,0.014195743882660095,decreasing
213021345,0.002961786406752943,0.9813671252686653,no trend,0.006653037463593269,2.126044551520323e-06,increasing,-0.004328516789147637,3.357563338024505e-06,decreasing
213021346,-0.02799214050526434,0.6572273920607943,no trend,0.002681904356502303,0.0016164569904013604,increasing,-0.0019691373566825877,0.008312365597504368,decreasing
213031347,-0.061854122550588864,0.3152515554041373,no trend,0.0035593063244782424,0.010906151033361455,increasing,-0.002203420223152607,0.06503135683341554,no trend
213031348,-0.0353287007073498,0.5283124685330474,no trend,0.003758853662970106,0.0002456719267813767,increasing,-0.0015616862079973282,0.007235176109436026,decreasing
213031349,-0.04551221394448553,0.2524605042504313,no trend,0.005060747293847735,0.0005965451621383622,increasing,-0.003117049656638027,0.00042093182771774096,decreasing
213031350,-0.059196794459664456,0.3382878549727657,no trend,0.004025966466504121,4.367622598744347e-05,increasing,-0.0009076682900303569,0.03356141170311466,decreasing
213031351,-0.03299532223982027,0.6238124360692694,no trend,0.0020178180434415683,0.009530847381806318,increasing,-0.001347143225116961,0.016147623299816338,decreasing
213031352,-0.023668062024140617,0.7614215361463608,no trend,0.0030955637314431794,0.0030162106167233027,increasing,-0.0016788603548215904,0.009530847381806318,decreasing
213041353,-0.13803215501793956,0.28615732110495795,no trend,0.005855214817353131,0.004337594636827813,increasing,-0.0059063483455066785,0.0026880064370089496,decreasing
213041358,-0.20420732777476136,0.157405663974874,no trend,0.005207980134681309,0.009201853955849826,increasing,-0.005885021532792909,0.0013753825612259352,decreasing
213041359,-0.22694632330250084,0.052566837375503495,no trend,0.005786337680783916,0.0009910666009620428,increasing,-0.004597974872188432,0.0008385067770961818,decreasing
213041360,-0.10807552910292809,0.1542575118326619,no trend,0.007888082317089751,3.567683545258049e-05,increasing,-0.008695494862175888,1.4580483487236506e-09,decreasing
213041461,-0.06302315794426919,0.3382878549727657,no trend,0.006027178650559167,0.0002456719267813767,increasing,-0.0055429830062324915,8.16546668325202e-06,decreasing
213041462,-0.13459340417256982,0.09727654970369648,no trend,0.008115814630969415,0.00011640806991186636,increasing,-0.010111633216860632,1.0529761507171997e-08,decreasing
213041463,-0.16511746787243925,0.06503135683341554,no trend,0.008617966688863363,2.126044551520323e-06,increasing,-0.007827873100625823,1.8173359928042032e-08,decreasing
213041571,-0.19358602749457215,0.090976463086059,no trend,0.004743559635954668,0.015108741031786055,increasing,-0.0060618021005757,0.005118048858841595,decreasing
213041572,-0.2720413870814058,0.10153683396733748,no trend,0.005704527363744848,0.030337374811837403,increasing,-0.006147527300144065,0.0007234396098074747,decreasing
213041573,-0.2756652373789207,0.13914417482242492,no trend,0.006414231601116179,0.005118048858841595,increasing,-0.005335117805369525,0.011231776901026835,decreasing
213041574,-0.2245095567119557,0.09727654970369648,no trend,0.0056749862720122165,0.0030162106167233027,increasing,-0.004795102946371761,0.0013760379927676425,decreasing
213041575,-0.12131509822943815,0.07212432275983494,no trend,0.007524463484455505,5.3357947806809136e-05,increasing,-0.0056706027691667184,6.5593184299661544e-06,decreasing
213041576,-0.17076307145036848,0.24369251012790505,no trend,0.006770351776248365,0.009201853955849826,increasing,-0.005890095375968128,0.030929148760580727,decreasing
213041577,-0.20308827456393766,0.20490442371975082,no trend,0.005605534764264185,0.01745687657638273,increasing,-0.005486602994829105,0.0008756060724179893,decreasing
213041578,-0.21801862842947153,0.12557019892294274,no trend,0.0035731570680952412,0.07250866728742089,no trend,-0.006129089206411503,0.0021868164277665247,decreasing
213051361,0.006322611106477449,0.8335157043083457,no trend,0.005747951876173699,4.367622598744347e-05,increasing,-0.004228570948359182,1.5555676707190713e-05,decreasing
213051362,-0.028464447165461947,0.69134204811853,no trend,0.005001942077851198,0.00020446098532356238,increasing,-0.002851121441054179,0.0013760379927676425,decreasing
213051363,-0.007274324769098325,0.8335157043083457,no trend,0.0031545229234913146,0.007235176109436026,increasing,-0.004375934084809919,8.16546668325202e-06,decreasing
213051368,-0.03515691224345094,0.387514377839314,no trend,0.003234708216426466,0.0035073847992901364,increasing,-0.0018606842307042509,0.00628497005627171,decreasing
213051464,-0.07851180142102471,0.23361300135229124,no trend,0.006365994773642997,1.5555676707190713e-05,increasing,-0.006305129453289348,0.001168988918142766,decreasing
213051466,-0.09354859210487504,0.1289960116674873,no trend,0.007725004992022919,8.16546668325202e-06,increasing,-0.009684779593089846,4.019580202019313e-07,decreasing
213051467,-0.06471913197469958,0.4690632682744802,no trend,0.006282090407451287,1.9203218714070047e-05,increasing,-0.004027631565408825,0.00014074245671946706,decreasing
213051468,-0.19757478745298823,0.1411929728237964,no trend,0.006083327329271472,0.0022170615811702987,increasing,-0.00485462216554605,0.009530847381806318,decreasing
213051579,-0.2583971672161296,0.14334161203712004,no trend,0.007541432927825785,0.005064575627610424,increasing,-0.006285452499325495,0.014063556708352909,decreasing
213051580,-0.06452081816743026,0.11763382782129739,no trend,0.008868435284036955,1.054484505047526e-06,increasing,-0.009273587661541925,7.989618522330488e-09,decreasing
213051581,-0.03721183988846269,0.3623776993195864,no trend,0.007662556404014312,3.567683545258049e-05,increasing,-0.011331383984038785,1.4580483487236506e-09,decreasing
213051582,-0.15286768537474682,0.22420756495904914,no trend,0.004953105082104078,0.003706522671735435,increasing,-0.005421919403136889,0.0008122260389773484,decreasing
213051583,-0.09519417750733142,0.41368622699316804,no trend,0.006270414380358475,3.567683545258049e-05,increasing,-0.010429440264054629,2.5925106506008433e-09,decreasing
213051584,-0.15277800572274924,0.09727654970369648,no trend,0.005154959891420551,0.0016164569904013604,increasing,-0.0064197741476641835,7.913997769493086e-05,decreasing
213051585,-0.14657324818676332,0.10707235212149269,no trend,0.004875545193271875,0.0008385067770961818,increasing,-0.008626791096401012,1.5555676707190713e-05,decreasing
213051586,-0.1362271922405949,0.10707235212149269,no trend,0.0014992064253797378,0.19895893109240226,no trend,-0.0068082632269803964,1.0143621907543476e-05,decreasing
213051587,-0.05204106661161659,0.5593049468922573,no trend,0.005052800335098258,0.0005965451621383622,increasing,-0.009970440407114745,2.3799078485708947e-08,decreasing
213051588,-0.021097825058383028,0.8701367570919354,no trend,0.006989684598805987,7.913997769493086e-05,increasing,-0.010943019172538598,2.3799078485708947e-08,decreasing
213051589,-0.2361514622299024,0.039516712961947364,decreasing,0.0064922212804760845,0.002281249640504912,increasing,-0.00559971668778435,0.0026880064370089496,decreasing
213051590,-0.1390134603100483,0.22420756495904914,no trend,0.0071940265256284375,0.00014759962823851502,increasing,-0.007350362811535732,1.419839430583103e-05,decreasing
214011370,-0.11479063135409817,0.03765485026971738,decreasing,0.003723854533388289,0.0025885719761729042,increasing,-0.004859242908478975,0.0002456719267813767,decreasing
214011371,-0.01112750504142847,0.9070384808036946,no trend,0.0022676858648209993,0.005448604576648863,increasing,-0.0007354139735233293,0.23361300135229124,no trend
214011372,-0.0478186511312652,0.3623776993195864,no trend,0.002897875135777733,0.0018950157955626157,increasing,-0.002162503346071345,0.009530847381806318,decreasing
214011373,-0.042787716717836016,0.6238124360692694,no trend,0.0035929979958512605,0.0003524968313242116,increasing,-0.002786688330923847,0.004070304881397702,decreasing
214011374,-0.034606127259188005,0.6572273920607943,no trend,0.00493286264043329,0.0003524968313242116,increasing,-0.00454213027854812,0.0018950157955626157,decreasing
214011375,-0.06825787627574928,0.2157852878709825,no trend,0.0022084298802570092,0.009530847381806318,increasing,-0.0026001357491805682,0.009530847381806318,decreasing
214011376,-0.09927727551013099,0.1289960116674873,no trend,0.006400187622062035,0.0013760379927676425,increasing,-0.006973472054416311,0.0005016191668583136,decreasing
214021377,-0.11413642643952401,0.1542575118326619,no trend,0.005159835226363247,0.00628497005627171,increasing,-0.004428505536525063,0.009530847381806318,decreasing
214021378,-0.0834417318558139,0.2723427122311102,no trend,0.0067797014095500215,0.004714044997715217,increasing,-0.004953625582554558,0.010906151033361455,decreasing
214021379,-0.08422540347591007,0.1542575118326619,no trend,0.0052492867803865875,0.00628497005627171,increasing,-0.004093295988210715,0.014195743882660095,decreasing
214021381,0.02185031934893269,0.7614215361463608,no trend,0.004431552156952515,0.001168988918142766,increasing,-0.002891992078623783,0.016147623299816338,decreasing
214021382,-0.17502585976729118,0.012455077396482883,decreasing,0.005641228492335924,0.0007079791172892591,increasing,-0.0053257825768473505,0.001168988918142766,decreasing
214021383,-0.05110369242714634,0.44087649866088374,no trend,0.005203059361990134,5.3357947806809136e-05,increasing,-0.0029598855021950765,0.004070304881397702,decreasing
214021384,-0.026388731431602776,0.6572273920607943,no trend,0.0035679319040919895,0.0013760379927676425,increasing,-0.0019076869330402692,0.029854753709825932,decreasing
214021385,-0.05957889038645536,0.2723427122311102,no trend,0.005912278565811675,0.004070304881397702,increasing,-0.005429400243855059,0.007235176109436026,decreasing
214021591,-0.08344273704756892,0.07983871964585254,no trend,0.005734021159254499,0.00029458014258532117,increasing,-0.005969814020400848,0.00020446098532356238,decreasing
214021592,-0.04186982181353134,0.4690632682744802,no trend,0.0026896251620182696,0.005448604576648863,increasing,-0.0010116073744048082,0.19895893109240226,no trend
